math score,reading score,writing score,math_score_scaled,reading_score_scaled,writing_score_scaled,gender_female,gender_male,race/ethnicity_group A,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,lunch_free/reduced,lunch_standard,test preparation course_completed,test preparation course_none,parental_education_level,avg_reading_writing,avg_reading_writing_scaled,prep_education_interaction,math score_outlier,reading score_outlier,writing score_outlier
88,75,76,0.88,0.6987951807228916,0.7333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,75.5,0.7167630057803468,0,False,False,False
77,76,77,0.77,0.710843373493976,0.7444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,76.5,0.7283236994219653,0,False,False,False
76,70,68,0.76,0.6385542168674699,0.6444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,69.0,0.6416184971098265,0,False,False,False
86,73,70,0.86,0.674698795180723,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,71.5,0.6705202312138728,0,False,False,False
63,60,57,0.63,0.5180722891566265,0.5222222222222221,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,58.5,0.5202312138728323,0,False,False,False
65,73,75,0.65,0.674698795180723,0.7222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,74.0,0.699421965317919,0,False,False,False
78,77,80,0.78,0.7228915662650603,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,78.5,0.7514450867052023,1,False,False,False
67,62,60,0.67,0.5421686746987953,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,61.0,0.5491329479768786,0,False,False,False
46,41,43,0.46,0.28915662650602414,0.3666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,42.0,0.32947976878612717,0,False,False,False
71,74,68,0.71,0.6867469879518073,0.6444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,71.0,0.6647398843930635,3,False,False,False
40,46,50,0.4,0.3493975903614458,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,48.0,0.3988439306358381,1,False,False,False
90,87,75,0.9,0.8433734939759038,0.7222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,81.0,0.7803468208092486,0,False,False,False
81,78,81,0.81,0.7349397590361446,0.7888888888888889,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,79.5,0.7630057803468208,2,False,False,False
56,54,52,0.56,0.4457831325301205,0.46666666666666673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,53.0,0.4566473988439306,0,False,False,False
67,84,81,0.67,0.8072289156626508,0.7888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,82.5,0.7976878612716762,3,False,False,False
80,76,64,0.8,0.710843373493976,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,70.0,0.653179190751445,0,False,False,False
74,75,83,0.74,0.6987951807228916,0.8111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,79.0,0.7572254335260116,3,False,False,False
69,67,69,0.6900000000000001,0.6024096385542169,0.6555555555555556,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,68.0,0.630057803468208,0,False,False,False
99,87,81,0.99,0.8433734939759038,0.7888888888888889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,84.0,0.815028901734104,2,False,False,False
51,52,44,0.51,0.42168674698795183,0.3777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,48.0,0.3988439306358381,0,False,False,False
53,71,67,0.53,0.6506024096385543,0.6333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,69.0,0.6416184971098265,0,False,False,False
49,57,52,0.49,0.4819277108433735,0.46666666666666673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,54.5,0.47398843930635837,0,False,False,False
73,76,80,0.73,0.710843373493976,0.7777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,78.0,0.7456647398843931,0,False,False,False
66,60,57,0.66,0.5180722891566265,0.5222222222222221,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,58.5,0.5202312138728323,0,False,False,False
67,61,68,0.67,0.5301204819277109,0.6444444444444444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4,64.5,0.5895953757225434,4,False,False,False
68,67,69,0.68,0.6024096385542169,0.6555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3,68.0,0.630057803468208,3,False,False,False
59,64,75,0.59,0.5662650602409639,0.7222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,69.5,0.6473988439306358,4,False,False,False
71,66,65,0.71,0.5903614457831325,0.611111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,65.5,0.6011560693641619,0,False,False,False
77,82,91,0.77,0.783132530120482,0.8999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5,86.5,0.8439306358381503,5,False,False,False
83,72,78,0.8300000000000001,0.6626506024096386,0.7555555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,75.0,0.7109826589595376,0,False,False,False
63,71,69,0.63,0.6506024096385543,0.6555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,70.0,0.653179190751445,0,False,False,False
56,65,63,0.56,0.5783132530120483,0.5888888888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,64.0,0.5838150289017341,0,False,False,False
67,79,84,0.67,0.746987951807229,0.8222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,81.5,0.7861271676300577,1,False,False,False
75,86,79,0.75,0.8313253012048193,0.7666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,82.5,0.7976878612716762,0,False,False,False
71,81,80,0.71,0.7710843373493976,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,80.5,0.7745664739884393,0,False,False,False
43,53,53,0.43,0.4337349397590362,0.4777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,53.0,0.4566473988439306,0,False,False,False
41,46,43,0.41000000000000003,0.3493975903614458,0.3666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,44.5,0.35838150289017345,0,False,False,False
82,90,94,0.8200000000000001,0.8795180722891568,0.9333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,92.0,0.907514450867052,0,False,False,False
61,61,62,0.61,0.5301204819277109,0.5777777777777777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,61.5,0.5549132947976878,0,False,False,False
28,23,19,0.28,0.07228915662650601,0.09999999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,21.0,0.08670520231213871,0,False,True,True
82,75,77,0.8200000000000001,0.6987951807228916,0.7444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,76.0,0.7225433526011561,3,False,False,False
41,55,51,0.41000000000000003,0.45783132530120485,0.45555555555555555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,53.0,0.4566473988439306,0,False,False,False
71,60,61,0.71,0.5180722891566265,0.5666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,60.5,0.5433526011560693,0,False,False,False
47,37,35,0.47000000000000003,0.24096385542168677,0.2777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,36.0,0.2601156069364161,0,False,False,False
62,56,53,0.62,0.4698795180722892,0.4777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,54.5,0.47398843930635837,3,False,False,False
90,78,81,0.9,0.7349397590361446,0.7888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,79.5,0.7630057803468208,0,False,False,False
83,93,95,0.8300000000000001,0.9156626506024098,0.9444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,94.0,0.9306358381502889,0,False,False,False
61,68,66,0.61,0.6144578313253013,0.6222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,67.0,0.6184971098265896,0,False,False,False
76,70,69,0.76,0.6385542168674699,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,69.5,0.6473988439306358,0,False,False,False
49,51,43,0.49,0.40963855421686746,0.3666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,47.0,0.3872832369942196,0,False,False,False
24,38,27,0.24,0.2530120481927711,0.18888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,32.5,0.21965317919075142,0,True,False,False
35,55,60,0.35000000000000003,0.45783132530120485,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,57.5,0.5086705202312138,0,False,False,False
58,61,52,0.58,0.5301204819277109,0.46666666666666673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,56.5,0.49710982658959535,0,False,False,False
61,73,63,0.61,0.674698795180723,0.5888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,68.0,0.630057803468208,0,False,False,False
69,76,74,0.6900000000000001,0.710843373493976,0.7111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,75.0,0.7109826589595376,1,False,False,False
67,72,67,0.67,0.6626506024096386,0.6333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,69.5,0.6473988439306358,3,False,False,False
79,73,67,0.79,0.674698795180723,0.6333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,70.0,0.653179190751445,0,False,False,False
72,80,75,0.72,0.7590361445783133,0.7222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,77.5,0.7398843930635838,0,False,False,False
62,61,57,0.62,0.5301204819277109,0.5222222222222221,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,59.0,0.5260115606936416,0,False,False,False
77,94,95,0.77,0.9277108433734941,0.9444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,94.5,0.9364161849710982,4,False,False,False
75,74,66,0.75,0.6867469879518073,0.6222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,70.0,0.653179190751445,0,False,False,False
87,74,76,0.87,0.6867469879518073,0.7333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,75.0,0.7109826589595376,0,False,False,False
52,65,69,0.52,0.5783132530120483,0.6555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,67.0,0.6184971098265896,0,False,False,False
66,57,52,0.66,0.4819277108433735,0.46666666666666673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,54.5,0.47398843930635837,0,False,False,False
63,78,80,0.63,0.7349397590361446,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,79.0,0.7572254335260116,2,False,False,False
46,58,57,0.46,0.49397590361445787,0.5222222222222221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,57.5,0.5086705202312138,0,False,False,False
59,71,70,0.59,0.6506024096385543,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,70.5,0.6589595375722543,0,False,False,False
61,72,70,0.61,0.6626506024096386,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,71.0,0.6647398843930635,0,False,False,False
63,61,61,0.63,0.5301204819277109,0.5666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,61.0,0.5491329479768786,0,False,False,False
42,66,69,0.42,0.5903614457831325,0.6555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,67.5,0.6242774566473989,2,False,False,False
59,62,61,0.59,0.5421686746987953,0.5666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,61.5,0.5549132947976878,0,False,False,False
80,90,89,0.8,0.8795180722891568,0.8777777777777778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,89.5,0.8786127167630057,0,False,False,False
58,62,59,0.58,0.5421686746987953,0.5444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,60.5,0.5433526011560693,0,False,False,False
85,84,78,0.85,0.8072289156626508,0.7555555555555555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,81.0,0.7803468208092486,0,False,False,False
52,58,58,0.52,0.49397590361445787,0.5333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,58.0,0.5144508670520231,0,False,False,False
27,34,32,0.27,0.20481927710843376,0.24444444444444446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,33.0,0.22543352601156066,0,False,False,False
59,60,58,0.59,0.5180722891566265,0.5333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,59.0,0.5260115606936416,0,False,False,False
49,58,60,0.49,0.49397590361445787,0.5555555555555556,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,59.0,0.5260115606936416,4,False,False,False
69,58,53,0.6900000000000001,0.49397590361445787,0.4777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,55.5,0.48554913294797686,1,False,False,False
61,66,61,0.61,0.5903614457831325,0.5666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,63.5,0.5780346820809248,0,False,False,False
44,64,58,0.44,0.5662650602409639,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,61.0,0.5491329479768786,0,False,False,False
73,84,85,0.73,0.8072289156626508,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,84.5,0.8208092485549132,0,False,False,False
84,77,71,0.84,0.7228915662650603,0.6777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,74.0,0.699421965317919,0,False,False,False
45,73,70,0.45,0.674698795180723,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,71.5,0.6705202312138728,2,False,False,False
74,74,72,0.74,0.6867469879518073,0.6888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,73.0,0.6878612716763005,0,False,False,False
82,97,96,0.8200000000000001,0.9638554216867471,0.9555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,96.5,0.9595375722543352,2,False,False,False
59,70,73,0.59,0.6385542168674699,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,71.5,0.6705202312138728,0,False,False,False
46,43,41,0.46,0.3132530120481928,0.34444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,42.0,0.32947976878612717,0,False,False,False
80,90,82,0.8,0.8795180722891568,0.7999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,86.0,0.838150289017341,0,False,False,False
85,95,100,0.85,0.9397590361445783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5,97.5,0.9710982658959538,5,False,False,False
71,83,77,0.71,0.7951807228915663,0.7444444444444445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,80.0,0.7687861271676301,0,False,False,False
66,64,62,0.66,0.5662650602409639,0.5777777777777777,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,63.0,0.5722543352601156,0,False,False,False
80,86,83,0.8,0.8313253012048193,0.8111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,84.5,0.8208092485549132,0,False,False,False
87,100,95,0.87,1.0,0.9444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,97.5,0.9710982658959538,3,False,False,False
79,81,71,0.79,0.7710843373493976,0.6777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5,76.0,0.7225433526011561,0,False,False,False
38,49,45,0.38,0.3855421686746988,0.3888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,47.0,0.3872832369942196,0,False,False,False
38,43,43,0.38,0.3132530120481928,0.3666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,43.0,0.34104046242774566,0,False,False,False
67,76,75,0.67,0.710843373493976,0.7222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,75.5,0.7167630057803468,0,False,False,False
64,73,70,0.64,0.674698795180723,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,71.5,0.6705202312138728,0,False,False,False
57,78,67,0.5700000000000001,0.7349397590361446,0.6333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,72.5,0.6820809248554913,0,False,False,False
62,64,64,0.62,0.5662650602409639,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,64.0,0.5838150289017341,0,False,False,False
73,70,75,0.73,0.6385542168674699,0.7222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,72.5,0.6820809248554913,0,False,False,False
73,67,59,0.73,0.6024096385542169,0.5444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,63.0,0.5722543352601156,0,False,False,False
77,68,77,0.77,0.6144578313253013,0.7444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,72.5,0.6820809248554913,0,False,False,False
76,67,67,0.76,0.6024096385542169,0.6333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,67.0,0.6184971098265896,0,False,False,False
57,54,56,0.5700000000000001,0.4457831325301205,0.5111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,55.0,0.47976878612716767,3,False,False,False
65,74,77,0.65,0.6867469879518073,0.7444444444444445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,75.5,0.7167630057803468,0,False,False,False
48,45,41,0.48,0.33734939759036153,0.34444444444444444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,43.0,0.34104046242774566,0,False,False,False
50,67,63,0.5,0.6024096385542169,0.5888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,65.0,0.5953757225433526,0,False,False,False
85,89,95,0.85,0.8674698795180723,0.9444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,92.0,0.907514450867052,0,False,False,False
74,63,57,0.74,0.5542168674698795,0.5222222222222221,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,60.0,0.5375722543352601,0,False,False,False
60,59,54,0.6,0.5060240963855422,0.4888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,56.5,0.49710982658959535,0,False,False,False
59,54,67,0.59,0.4457831325301205,0.6333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,60.5,0.5433526011560693,0,False,False,False
53,43,43,0.53,0.3132530120481928,0.3666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,43.0,0.34104046242774566,0,False,False,False
49,65,55,0.49,0.5783132530120483,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,60.0,0.5375722543352601,0,False,False,False
88,99,100,0.88,0.9879518072289156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,99.5,0.9942196531791908,1,False,False,False
54,59,62,0.54,0.5060240963855422,0.5777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,60.5,0.5433526011560693,0,False,False,False
63,73,68,0.63,0.674698795180723,0.6444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,70.5,0.6589595375722543,0,False,False,False
65,65,63,0.65,0.5783132530120483,0.5888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,64.0,0.5838150289017341,3,False,False,False
82,80,77,0.8200000000000001,0.7590361445783133,0.7444444444444445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,78.5,0.7514450867052023,0,False,False,False
52,57,56,0.52,0.4819277108433735,0.5111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,56.5,0.49710982658959535,1,False,False,False
87,84,85,0.87,0.8072289156626508,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,84.5,0.8208092485549132,3,False,False,False
70,71,74,0.7000000000000001,0.6506024096385543,0.7111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5,72.5,0.6820809248554913,5,False,False,False
84,83,78,0.84,0.7951807228915663,0.7555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,80.5,0.7745664739884393,2,False,False,False
71,66,60,0.71,0.5903614457831325,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,63.0,0.5722543352601156,0,False,False,False
63,67,67,0.63,0.6024096385542169,0.6333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,67.0,0.6184971098265896,0,False,False,False
51,72,79,0.51,0.6626506024096386,0.7666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,75.5,0.7167630057803468,4,False,False,False
84,73,69,0.84,0.674698795180723,0.6555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,71.0,0.6647398843930635,0,False,False,False
71,74,68,0.71,0.6867469879518073,0.6444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,71.0,0.6647398843930635,4,False,False,False
74,73,67,0.74,0.674698795180723,0.6333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,70.0,0.653179190751445,0,False,False,False
68,59,62,0.68,0.5060240963855422,0.5777777777777777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,60.5,0.5433526011560693,0,False,False,False
57,56,54,0.5700000000000001,0.4698795180722892,0.4888888888888889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,55.0,0.47976878612716767,1,False,False,False
82,93,93,0.8200000000000001,0.9156626506024098,0.9222222222222223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3,93.0,0.9190751445086706,3,False,False,False
57,58,64,0.5700000000000001,0.49397590361445787,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,61.0,0.5491329479768786,1,False,False,False
47,58,67,0.47000000000000003,0.49397590361445787,0.6333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5,62.5,0.5664739884393063,5,False,False,False
59,85,80,0.59,0.819277108433735,0.7777777777777778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,82.5,0.7976878612716762,0,False,False,False
41,39,34,0.41000000000000003,0.2650602409638554,0.26666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,36.5,0.2658959537572254,0,False,False,False
62,67,62,0.62,0.6024096385542169,0.5777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,64.5,0.5895953757225434,0,False,False,False
86,83,86,0.86,0.7951807228915663,0.8444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,84.5,0.8208092485549132,0,False,False,False
69,71,65,0.6900000000000001,0.6506024096385543,0.611111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,68.0,0.630057803468208,0,False,False,False
65,59,53,0.65,0.5060240963855422,0.4777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,56.0,0.49132947976878616,0,False,False,False
68,63,54,0.68,0.5542168674698795,0.4888888888888889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,58.5,0.5202312138728323,0,False,False,False
64,66,59,0.64,0.5903614457831325,0.5444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,62.5,0.5664739884393063,0,False,False,False
61,72,70,0.61,0.6626506024096386,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,71.0,0.6647398843930635,0,False,False,False
